,pid,ASIN,product_name,review,rating,img_link,skin_type,img_files,product_link,product_img
33,33,B07GDT961B,"Cetaphil Cetaphil PRO Oil Absorbing Moisturizer With Spf 30 Broad Spectrum Sunscreen, 4 Ounce","I am in disbelief as to how horrible this product has been on my skin. I have oily skin but I haven't had acne issues for years. But three days into using this cream and my face is full of breakouts and acne. I DO NOT see any matte finish, neither do I see any kind of oil control.In conclusion, if you have oily skin, don't get this product. I have used both Olay moisturizer with spf and Aveeno's moisturizer with spf - both of them worked well for me, guess I shouldn't have switched.",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/8106WrHa7JL.jpg,https://images-na.ssl-images-amazon.com/images/I/81UjdtZzhWL.jpg,https://images-na.ssl-images-amazon.com/images/I/81w077gMm3L.jpg",oily,"oily_B07GDT961B_pid33_0,oily_B07GDT961B_pid33_1,oily_B07GDT961B_pid33_2",https://www.amazon.com/Cetaphil-Absorbing-Moisturizer-Spectrum-Sunscreen/dp/B07GDT961B/ref=sr_1_1?dchild=1&keywords=B07GDT961B&qid=1592512190&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71x6u84UlpL._SL1500_.jpg
34,34,B07GDT961B,"Cetaphil Cetaphil PRO Oil Absorbing Moisturizer With Spf 30 Broad Spectrum Sunscreen, 4 Ounce","came in with the expiration date and serial number scratched off so i don’t know if the serial number matches the one on the box and if the product is already expired. also it does NOT make your skin matte , it does the same thing any other face moisturizer with sunscreen would do.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71HHFERzVfL.jpg,oily,oily_B07GDT961B_pid34_0,https://www.amazon.com/Cetaphil-Absorbing-Moisturizer-Spectrum-Sunscreen/dp/B07GDT961B/ref=sr_1_1?dchild=1&keywords=B07GDT961B&qid=1592512190&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71x6u84UlpL._SL1500_.jpg
35,35,B07GDT961B,"Cetaphil Cetaphil PRO Oil Absorbing Moisturizer With Spf 30 Broad Spectrum Sunscreen, 4 Ounce","It's not the worst thing I've used and it will work for now, but it really does smell strongly like sunscreen and basically applies the same way. If you didn't know any better you'd think it was just sunscreen, not moisturizer with SPF in it. I was hoping I could use it everyday as my face moisturizer but I have to apply this, wait for it to dry, and put on another layer of normal moisturizer. I don't know if this messes the SPF up or anything but I have to do it in order to be able to apply makeup afterwards. Oh well. If it IS fine to do it that way, then I think it is fine. Just really wanted to replace my other moisturizer all together.",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81K2596PskL.jpg,oily,oily_B07GDT961B_pid35_0,https://www.amazon.com/Cetaphil-Absorbing-Moisturizer-Spectrum-Sunscreen/dp/B07GDT961B/ref=sr_1_1?dchild=1&keywords=B07GDT961B&qid=1592512190&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71x6u84UlpL._SL1500_.jpg
36,36,B07GDT961B,"Cetaphil Cetaphil PRO Oil Absorbing Moisturizer With Spf 30 Broad Spectrum Sunscreen, 4 Ounce",I haven’t use this one. It came with damaged packaging. I am shocked that there is no seal at all. Make me feel like I bought a very cheap stuff.,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71TSMv3wFAL.jpg,https://images-na.ssl-images-amazon.com/images/I/71WmQPAT6FL.jpg,https://images-na.ssl-images-amazon.com/images/I/71yPVj3x5PL.jpg",oily,"oily_B07GDT961B_pid36_0,oily_B07GDT961B_pid36_1,oily_B07GDT961B_pid36_2",https://www.amazon.com/Cetaphil-Absorbing-Moisturizer-Spectrum-Sunscreen/dp/B07GDT961B/ref=sr_1_1?dchild=1&keywords=B07GDT961B&qid=1592512190&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71x6u84UlpL._SL1500_.jpg
37,37,B07GDT961B,"Cetaphil Cetaphil PRO Oil Absorbing Moisturizer With Spf 30 Broad Spectrum Sunscreen, 4 Ounce",My dermatologist recommended this moisturizer because I have oily skin. This product has worked wonderfully on my face. It actually seems like my face is less oily after using this product.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71-YdIXzpcL.jpg,oily,oily_B07GDT961B_pid37_0,https://www.amazon.com/Cetaphil-Absorbing-Moisturizer-Spectrum-Sunscreen/dp/B07GDT961B/ref=sr_1_1?dchild=1&keywords=B07GDT961B&qid=1592512190&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71x6u84UlpL._SL1500_.jpg
38,38,B07GDT961B,"Cetaphil Cetaphil PRO Oil Absorbing Moisturizer With Spf 30 Broad Spectrum Sunscreen, 4 Ounce","Best sunscreen I have used on my acne-prone face.  As an African American, I like that it does not leave a white film after application.  It smoothly goes on too, or should I say, into my skin.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71AuChwJYKL.jpg,oily,oily_B07GDT961B_pid38_0,https://www.amazon.com/Cetaphil-Absorbing-Moisturizer-Spectrum-Sunscreen/dp/B07GDT961B/ref=sr_1_1?dchild=1&keywords=B07GDT961B&qid=1592512190&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71x6u84UlpL._SL1500_.jpg
39,39,B07GDT961B,"Cetaphil Cetaphil PRO Oil Absorbing Moisturizer With Spf 30 Broad Spectrum Sunscreen, 4 Ounce",sold expired product,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61l-V581qVL.jpg,https://images-na.ssl-images-amazon.com/images/I/71YJUU+2njL.jpg",oily,"oily_B07GDT961B_pid39_0,oily_B07GDT961B_pid39_1",https://www.amazon.com/Cetaphil-Absorbing-Moisturizer-Spectrum-Sunscreen/dp/B07GDT961B/ref=sr_1_1?dchild=1&keywords=B07GDT961B&qid=1592512190&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71x6u84UlpL._SL1500_.jpg
40,40,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,"The Marlowe No.123 Men's Facial Moisturizer has been my secret to wearing a soft, light and moisturized face. It soothes the face and keeps my face free from being dull & dry. When I step out in the sun, it prevents the sun from damaging my face as it enhances my natural beauty and skin. In the evening, I repeat the routine on my face and my lose wrinkles have slowly faded away. In general, I have regained my confidence and I no longer have to look down when I am communicating with someone at a close proximity.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51eohmm-x+L.jpg,oily,oily_B06WLQQSXR_pid40_0,https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
41,41,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,"I have been using the Marlowe 102 scrubbing soap and then tried this. A perfect way to clean and moisturize my face after washing up with it. Light scent and goes on without feeling like a mud mask.  I really see the difference after an hour or so where my face feels clean, especially here in the summer where I usually feel dried out from being outdoors a lot. Use with the Marlowe 102 scrubbing soap, it's a great way to get going for the day or night out. High quality and a great manufacturer that seems to stress quality in the products they deliver and that complement each other.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/717hjnQw9HL.jpg,oily,oily_B06WLQQSXR_pid41_0,https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-2,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
42,42,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,"Before I bought this, I was using Men's Vasaline Lotion for my face after I shaved because my face would get extremely dry (especially in the fall/winter). Even with lotion, I felt my face getting dry and getting way too oily. So I did my research, and it brought me to this product. I have used it for this week, and I am pretty pleased with the outcome. I use it twice a day. When I go to bed, and before I go to work, it's much lighter than lotion (not as thick). So it does a better job for me, not clogging up my pores, causing acne. It doesn't have a scent to it and smells like nothing. The ingredients on it are great, and they have aloe! My face seems to be doing much better and not getting as oily. Although this doesn't matter, I also love the design of the moisturizer. For me, it's aesthetically pleasing. I keep it on my sink counter because I love the all-white minimalistic look to it, which also works as a reminder for me to apply it to my face. All in all, I would rate it a 9/10. The only reason I dock it one point is there is no like ""manly scent"" to it.Pros-Moisturizes Skin Nicely-Price-Easy To UseCons-No Scent",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61GOJFpTmtL.jpg,https://images-na.ssl-images-amazon.com/images/I/714NM7gqCAL.jpg",oily,"oily_B06WLQQSXR_pid42_0,oily_B06WLQQSXR_pid42_1",https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-3,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
43,43,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,"LOVE this stuff. Applies on easily. Doesn’t have any funky smell. Leaves my face looking clear and non-greasy. I’ve tried other products that make me look like I’m sweating all day. This stuff is well made. I will buy again. Great value, too!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71juGTu0h9L.jpg,oily,oily_B06WLQQSXR_pid43_0,https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-4,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
44,44,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,"I am really impressed with the amount of moisturizer you get for the price, on top of that, it is really nice and light.  It is great for everyday use and won't leave your face feeling oily.  Really great purchase",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61GAlGRncpL.jpg,oily,oily_B06WLQQSXR_pid44_0,https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-5,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
45,45,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,Good stuff . I was using Clinique Men’s Products for the last couple years but decided to try this line and I like it so far . Nice and gentle and does the job . Also more product for your money.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/711uyqLHStL.jpg,oily,oily_B06WLQQSXR_pid45_0,https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-6,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
46,46,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,I never use  moisturizing lotion and this is the first one that I’ve used that doesn’t leave a slimy residue or feel heavy on my face. It’s perfect for the summer heat.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71QvZWaOfWL.jpg,oily,oily_B06WLQQSXR_pid46_0,https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-7,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
47,47,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,The other moisturizer I use is way to heavy and greasy. This is lightweight and smells amazing.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81xHFe+qeKL.jpg,oily,oily_B06WLQQSXR_pid47_0,https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-8,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
48,48,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,"I loved that this men’s facial moisturizer was SUPER lightweight and not greasy. A lot of men’s moisturizers are heavy, greasy and feel tacky after application. I’m so glad No.123 was Hydrating and left my skin feeling smooth through the day. Very slight & pleasing scent as well. Definitely men’s skincare SIMPLIFIED!",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71ObvuZYQbL.jpg,https://images-na.ssl-images-amazon.com/images/I/81P0ssj4MGL.jpg",oily,"oily_B06WLQQSXR_pid48_0,oily_B06WLQQSXR_pid48_1",https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-9,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
49,49,B06WLQQSXR,MARLOWE. No. 123 Men's Facial Moisturizer 6 oz | Lightweight Daily Face Lotion for Men | Best for Dry or Oily Skin | Made with Natural Ingredients & Anti-Aging Extracts,The cream is decent. The product is good. But the tube I received was damaged. It leaked some and now it is hard to use.,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Gi-xZtPtL.jpg,oily,oily_B06WLQQSXR_pid49_0,https://www.amazon.com/Humectante-ingredientes-naturales-extractos-antienvejecimiento/dp/B06WLQQSXR/ref=sr_1_1?dchild=1&keywords=B06WLQQSXR&qid=1592512351&sr=8-10,https://images-na.ssl-images-amazon.com/images/I/71SJah6-kZL._SL1500_.jpg
50,50,B00NR1YQHM,"Neutrogena Hydro Boost Hyaluronic Acid Hydrating Water Gel Daily Face Moisturizer for Dry Skin, Oil-Free, Fragrance-Free, Non-Comedogenic & Dye-Free Face Lotion, 1.7 fl. oz","This is fantastic hydration for 60 & over skin. Neutrogena products have been recommended to me as an effective an affordable alternative to the high priced skin care lines. (I also use rose water mist in combination with this). Very light, goes on smoothly and absorbs quickly.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/41BUxeXhdaL.jpg,oily,oily_B00NR1YQHM_pid50_0,https://www.amazon.com/Neutrogena-Hydro-Hyaluronic-Hydrating-Moisturizer/dp/B00NR1YQHM/ref=sr_1_1?dchild=1&keywords=B00NR1YQHM&qid=1592512389&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71S3SLuwswL._SL1500_.jpg
51,51,B00NR1YQHM,"Neutrogena Hydro Boost Hyaluronic Acid Hydrating Water Gel Daily Face Moisturizer for Dry Skin, Oil-Free, Fragrance-Free, Non-Comedogenic & Dye-Free Face Lotion, 1.7 fl. oz","I went from very dry, flaky angry skin to soft and supple in about 1 week. I noticed a change instantly. My acne has even started clearing up. Keep in mind I also added vitamin E oil serum to my skincare routine at the same time. I highly recommend. The product is a great consistency, is cooling/calming, light, and has a pleasant smell.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/7191oHRh1hL.jpg,https://images-na.ssl-images-amazon.com/images/I/71WQQzuNRGL.jpg",oily,"oily_B00NR1YQHM_pid51_0,oily_B00NR1YQHM_pid51_1",https://www.amazon.com/Neutrogena-Hydro-Hyaluronic-Hydrating-Moisturizer/dp/B00NR1YQHM/ref=sr_1_1?dchild=1&keywords=B00NR1YQHM&qid=1592512389&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71S3SLuwswL._SL1500_.jpg
52,52,B00NR1YQHM,"Neutrogena Hydro Boost Hyaluronic Acid Hydrating Water Gel Daily Face Moisturizer for Dry Skin, Oil-Free, Fragrance-Free, Non-Comedogenic & Dye-Free Face Lotion, 1.7 fl. oz","I ordered this product due to the ranting and raving of many people saying how great it is. I was looking for a nice moisturizer and thought I would give it a try. Please be aware that i do not suffer with any excessive acne. My skin in combination and i only get the monthly  breakouts on my forehead Around "" that time of the month"". After using this product the first day, my skin felt nice  and supple, just like what everyone else was saying.after my second day, i noticed a rash. It looked likea heat rash and i figured it was from the recent summer weather. However the following day it broke out into white heads all over my face, in places i have never experienced a break out. I dont have sensitive skin and this has never happened to me before with any other products. I camnot give this product 1 star because it indeed did hydrate my skin, however i now have to find another product to clear up this acne and then find a second one to moisturize( my initial reason for purchase. Be careful!",2.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/717GK92TvxL.jpg,https://images-na.ssl-images-amazon.com/images/I/71hfjwEMctL.jpg",oily,"oily_B00NR1YQHM_pid52_0,oily_B00NR1YQHM_pid52_1",https://www.amazon.com/Neutrogena-Hydro-Hyaluronic-Hydrating-Moisturizer/dp/B00NR1YQHM/ref=sr_1_1?dchild=1&keywords=B00NR1YQHM&qid=1592512389&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71S3SLuwswL._SL1500_.jpg
