,pid,ASIN,product_name,review,rating,img_link
58,58,B006LX9WCM,"NIVEA Body Lotion, Express Hydration, For Normal Skin, 400 ml",I had order two bottels of nivea express hydration one of which was broken.quite disappointed with the delievery,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71iDeiXOlbL.jpg
59,59,B006LX9WCM,"NIVEA Body Lotion, Express Hydration, For Normal Skin, 400 ml",Excellent product quality,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71w-JBgKv3L.jpg
60,60,B006LX9WCM,"NIVEA Body Lotion, Express Hydration, For Normal Skin, 400 ml","Nice product at nominal cost if you club it with any other product for free delivery from amazon ; it has a light smell and works as a nice moisturizer  , as I always use Nivea moisturizers , so it acted as a reliable product to be purchased from amazon.👍",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61RaHKB7bqL.jpg
61,61,B006LX9WCM,"NIVEA Body Lotion, Express Hydration, For Normal Skin, 400 ml",I got damage piece.. very difficult to use.. product is fine... I expected Amazon packing was very good. But it's very sad..,2.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/616DMEMKYsL.jpg,https://images-na.ssl-images-amazon.com/images/I/61G0y+HdysL.jpg,https://images-na.ssl-images-amazon.com/images/I/61i3qM2SUrL.jpg"
62,62,B006LX9WCM,"NIVEA Body Lotion, Express Hydration, For Normal Skin, 400 ml",Good moisturizer lotion for winter .,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61fya5otZYL.jpg
63,63,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml",I don't know which one is original or both are original .I reordered it and found same product with different colour moreover the barcode is same for both products and scanning gives same result so I am confused like how the same product from same seller could have same barcode and different colour .,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71i5s04v43L.jpg,https://images-na.ssl-images-amazon.com/images/I/71qpZ0O4J-L.jpg"
64,64,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml","Applied on the face and ended up washing it off within few minutes due to the burning and tingy sensation it caused.The first thing which made me feel skeptical about the product being made from natural botanical extracts is the fragrance,talking about the so called ""ayurvedic ingredients"",which constitute only 20% of the product and rest of ingredients used are not labelled at all. Its just another marketing gimmick to fool the consumers by labelling the product as ""Ayurvedic""And if you do buy it yet,please do a patch test!",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61cdBol9kLL.jpg
65,65,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml","This moisturiser is meant for all types of skins. Suitable for all seasons as well.It lighter not like nivia or other heavy creams.Not oily, but has a good absorption.Nice gentle aroma.My family members like this one.Order came in good packaging and undamaged condition.I got it for 196...Recommended.Thank you Amazon.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61J46xGye4L.jpg,https://images-na.ssl-images-amazon.com/images/I/71XdNnJOS8L.jpg,https://images-na.ssl-images-amazon.com/images/I/71hlcbdNK6L.jpg"
66,66,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml","Good moisturizer, nice fragrance and authentic product.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61bf2ylgQmL.jpg,https://images-na.ssl-images-amazon.com/images/I/71HmUSQOUaL.jpg,https://images-na.ssl-images-amazon.com/images/I/71IcQrJKm9L.jpg"
67,67,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml",Finally found the cream which doesn’t makes my skin look sticky or oily. The fragrance is so exotic and it keeps my face enough moisturised for the whole day. It’s a natural formula and I try to stick with eco friendly profucts. Happy with the purchase.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61kRG41bOsL.jpg
68,68,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml",Received in very good condition very good packaging n save delivery and lotion is really osm no sticky n smooth on skin don't feel any heavyness  skin feels fresh .fragrance is quite strong but nice ...Must buy n 100% natural,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71y3NXDQnSL.jpg
69,69,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml","Good Quality Product, but need improvement fragrance.Thnx Amazon for best deal",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71w03dEi6RL.jpg,https://images-na.ssl-images-amazon.com/images/I/810Snu5xQJL.jpg,https://images-na.ssl-images-amazon.com/images/I/81jZKOM1iwL.jpg"
70,70,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml","I love this moisturiser. I have super oily skin so I prefer this in winters more than summers because its gets little oily. Skin stays hydrated for fair smout of time - atleast 5-6 hours.Pros:+ Leaves my skin soft and brightened in the morning. ( i use it at night)+ It's cheap+ Great quantity, lasts for long time+ Light weight, doesn't feel heavyCons- Over bearing fragrance- makes skin Oily in Summer",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71N3-7WkGsL.jpg
71,71,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml",The product is really good one. Suitable for all skin types. It truly helps ur skin to keep it hydrated all day and scent is beautiful of this moisturizer. But its not for face... Only can be applied as lotion on body parts....,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61NqztvX4vL.jpg,https://images-na.ssl-images-amazon.com/images/I/61eOgAvLchL.jpg,https://images-na.ssl-images-amazon.com/images/I/61xvS+HxrnL.jpg,https://images-na.ssl-images-amazon.com/images/I/710hNuX6bCL.jpg,https://images-na.ssl-images-amazon.com/images/I/71agmp1WHbL.jpg"
72,72,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml",Very nice and useful product. I am using for the first time and result is positive. I recommend this without any doubts. The price is very nominal. One must try it..,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61qyORgdoZL.jpg,https://images-na.ssl-images-amazon.com/images/I/71uXbNgvk7L.jpg"
73,73,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml",Good one. But never expect too high. It's a good moisturizer for cheap price. But when used in summer it become oily to ur face. Best one at its price,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71LwF7U5ydL.jpg
74,74,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml",The product which i got today has some packaging defect.. The box has been covered from all sides except at the top view (as you can see in the picture which i uploaded). It seems some moisturizer has removed from the bottle or may be the product which i received artificial.. Don't know but it's very disappointing..,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71EDXq9kmCL.jpg,https://images-na.ssl-images-amazon.com/images/I/71JewSBGsiL.jpg,https://images-na.ssl-images-amazon.com/images/I/71jUWW-lJGL.jpg,https://images-na.ssl-images-amazon.com/images/I/71jlAyGEQlL.jpg,https://images-na.ssl-images-amazon.com/images/I/71m2WgOep5L.jpg,https://images-na.ssl-images-amazon.com/images/I/71w7NYA9LfL.jpg"
75,75,B006NVDWGE,"Biotique Morning Nectar Flawless Skin Lotion for All Skin Types, 190ml",The product is good. I have been using this since a year. But the product I received had a broken bottleneck. Please make sure to deliver the product properly. It's been a couple of times since I have been receiving defective products when ever I buy a perfume or a moisturizer or so.,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71K-prli13L.jpg,https://images-na.ssl-images-amazon.com/images/I/71hKRCaOj+L.jpg"
76,76,B01ER4HR4Q,"Cetaphil Moisturizing Lotion, 100 ml","Product is good. But label has pasted on batch number and expiry date , which seems to be not a good practice..",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71meTCs58uL.jpg
77,77,B01ER4HR4Q,"Cetaphil Moisturizing Lotion, 100 ml",Very Nice Moisture... I love this....it was a awesome.. Thanks Amazon,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71hrW38hU7L.jpg
78,78,B01ER4HR4Q,"Cetaphil Moisturizing Lotion, 100 ml","Vendor is selling duplicate product, no smell , plastic quality of container visually different,lots of unnecessary tapes around container. This product can not be returned . ****STAY AWAY FROM THIS PRODUCT ****",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/610Xkq7XBiL.jpg,https://images-na.ssl-images-amazon.com/images/I/61x2lET2BsL.jpg"
79,79,B01ER4HR4Q,"Cetaphil Moisturizing Lotion, 100 ml","No manufacturing date mentioned,it can be expired product.Even the barcode is useless.Seller name:-E-TAIL",2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Q8F3tr7hL.jpg
80,80,B07YWM9WMG,"Biotique Bio Creamy Coconut Ultra-Rich Body Lotion for Extra Dry Skin, 180ml",Why it is written as glow firm and lift face serum on backside label.. u fiilled some other product and labelled something else or so.. just asking or is it something else which m not able to understand.,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71M+0nCU8zL.jpg
81,81,B07YWM9WMG,"Biotique Bio Creamy Coconut Ultra-Rich Body Lotion for Extra Dry Skin, 180ml",A awesome product..,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61At60CKcnL.jpg
82,82,B07YWM9WMG,"Biotique Bio Creamy Coconut Ultra-Rich Body Lotion for Extra Dry Skin, 180ml",this is amazin...... Must try Biotique guys...,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71a+YAQ+YpL.jpg
83,83,B07YWM9WMG,"Biotique Bio Creamy Coconut Ultra-Rich Body Lotion for Extra Dry Skin, 180ml",A quality herbal body lotion. Soothing aroma and durable moisturizing effect.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/7125KSnq4+L.jpg
84,84,B079QDJCLD,"NIVEA Body Lotion, Aloe Hydration, For Normal Skin, 200ml", Hello AmazonThe product was open. Sending pictures,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/7180kwJ5UKL.jpg,https://images-na.ssl-images-amazon.com/images/I/71LH3L-mGzL.jpg"
85,85,B079QDJCLD,"NIVEA Body Lotion, Aloe Hydration, For Normal Skin, 200ml",Loved its scent...presentation is too good...buy this,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71Pp+P92WML.jpg,https://images-na.ssl-images-amazon.com/images/I/71da-qKLsoL.jpg,https://images-na.ssl-images-amazon.com/images/I/71z3dYw3rFL.jpg"
86,86,B079QDJCLD,"NIVEA Body Lotion, Aloe Hydration, For Normal Skin, 200ml",Received broken item... lotion is completely spilled,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71-7RPjbi5L.jpg
87,87,B079QDJCLD,"NIVEA Body Lotion, Aloe Hydration, For Normal Skin, 200ml",I received a damaged and leaked product. Kindly replace this.,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71-Mle3lJIL.jpg,https://images-na.ssl-images-amazon.com/images/I/71tO6NrSTvL.jpg"
88,88,B019XHPUM8,"Aloe Veda Aloe Calamine Calming Skin Lotion with Calamine and Aloe Vera, 200ml",It just makes ur face oil free and smooth nd can be used as allrounder....such as face moisturizer..black heads controller..rashes suppresser...oh! also as bb cream i just love this lotion😍 although i can't bear the smell bt after applying it smell will be gone in seconds,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61oEoS0Be7L.jpg
89,89,B019XHPUM8,"Aloe Veda Aloe Calamine Calming Skin Lotion with Calamine and Aloe Vera, 200ml",Product was delivered the very next day of ordering . It is very soothing on skin. Smells natural and very easy to apply . Unlike the lacto calamine bottle this has a pump top to get the product out easily.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71FkRneIdtL.jpg
90,90,B019XHPUM8,"Aloe Veda Aloe Calamine Calming Skin Lotion with Calamine and Aloe Vera, 200ml","This works best for oily  skin...I have oily skin and i use it along with my normal daily  face lotion, helps a lot in mattifying skin and making my skin look less oily.Not recommended for people with dry or normal skin, it will be very drying for such skin types.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61MuKwqokQL.jpg,https://images-na.ssl-images-amazon.com/images/I/71hr47kITHL.jpg"
