,pid,ASIN,product_name,review,rating,img_link
77,77,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml","smells good, very soft & oily moisturizer specially for winter. very good for dry skin ...very worthy to buy. received genuine product in good packaging condition.thanks amazon.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71mol9xUkpL.jpg,https://images-na.ssl-images-amazon.com/images/I/71nN-wb4cnL.jpg"
78,78,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml",It came broken as you can see in the picture. I would like to return this item.I had read reviews of broken seals from this manufacturer still ordered as I though it might be one in 10 case. But now it looks like they send you the broken or defective pieces only,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/611wrl3W4SL.jpg,https://images-na.ssl-images-amazon.com/images/I/61o0k1npmOL.jpg"
79,79,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml",Best of nivea bodylotion....There are many body lotion nivea brand...But cocoa is best beacuse its long lasting...and perfect moisture for skin.Its suitable for all type skin not only very dry skin.Good deal amazon,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71UYSbqZWQL.jpg,https://images-na.ssl-images-amazon.com/images/I/71dwvkm9k7L.jpg"
80,80,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml",Best for dry skin...n i got it for 190/- ...such an amazing deal...,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Y+PrRCuwL.jpg
81,81,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml",I have received the product in damaged condition. The seal was already broken and the content of the bottle was also consumed by 50%.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61UnZJwkMYL.jpg
82,82,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml","Valuable product at the minimum price. Got at rs 170+10% card less+pick up cash back during great Indian Sale. And nothing to say about NIVEA, it's waste of time.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Cs9v9iYOL.jpg
83,83,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml",I took is for my mom.... she told me that its genuine  and a good product according to its price range..  nourishes skin for long time... good for winter season.. cant use it in summer... you can use it as a bed cream if sleeping in AC....,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/615zYkfNUBL.jpg,https://images-na.ssl-images-amazon.com/images/I/71WcZ1Sc7sL.jpg"
84,84,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml","Good moisturizing lotion, good quality of lotion, its very Smoot on body and thin, but price is little high",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71hh8wFCPJL.jpg,https://images-na.ssl-images-amazon.com/images/I/71lLf-Y7ClL.jpg"
85,85,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml","Damaged product received top of the bottleI always buy this product is nice , but only problem is this time I get damage bottle",2.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/611+NQ+uG0L.jpg,https://images-na.ssl-images-amazon.com/images/I/61IBDfbnnhL.jpg"
86,86,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml",Very nice product......... Good package.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71b8cIFspiL.jpg
87,87,B00NW7NTTW,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml","Good product, I love the smell, just awesome",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/710iC8x-VrL.jpg
88,88,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL",It's very good moisturiser I can say because I using it from two month ago,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81mgkdnyQML.jpg
89,89,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL","Excellent product.Moisturizer is supposed to hydrate your skin and not making it oily. It fits the bill.Not too pricey. Got in a lightning deal.Better than lakme, garnier, lotus, Himalaya etc",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61Axo8Wx8fL.jpg,https://images-na.ssl-images-amazon.com/images/I/71LcYnOggGL.jpg"
90,90,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL",Mild fragrance with buttery texture of cocoa butter ! Actually made up of pure ingredients with no chemicals ! 1 to 2 drop is all u need to pamper ur skin! ❤❤❤,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71AO2jn6kSL.jpg
91,91,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL","Good Product.....Improve Skin Softness ,Glaze,Wrinkle,Color.....High Price ....",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71EXUiVC53L.jpg,https://images-na.ssl-images-amazon.com/images/I/71REModHlRL.jpg,https://images-na.ssl-images-amazon.com/images/I/810d+BaOiiL.jpg"
92,92,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL","The product has 1 month expiry left(July 2020) manufactured in aug 2018 , how could I use , as I will use this for at least 2.5 months , pls make return arrangment , I received thi on 1/6/2020",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61WxjKBoxsL.jpg,https://images-na.ssl-images-amazon.com/images/I/7127-F9lTeL.jpg"
93,93,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL",Works well as night cream. Small amount is enough for face. If used more it can be greasy. Preferable for oily skin people. But do not use in day time. Also I liked the smell very much.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71SR8Tb-YcL.jpg
94,94,B00EH9A0RI,Lacto Calamine Face Lotion for Oil Balance - Combination to Normal Skin - 120 ml,"Reduces acne marks , pimples and makes the skin soft & supple . Moisturize the skin well and can be suitable for all the seasons either summer or winter. Reduces the secretion of oil for more hours. Every oily skin person must have.....",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/710l3pKS5aL.jpg
95,95,B00EH9A0RI,Lacto Calamine Face Lotion for Oil Balance - Combination to Normal Skin - 120 ml,"I have oily skin and as it is summer , longing for something to stop broke out and give fresh look kind of régime .this is perfect lotion for oily skin girls .love the product.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Bsz4TwlxL.jpg
96,96,B00EH9A0RI,Lacto Calamine Face Lotion for Oil Balance - Combination to Normal Skin - 120 ml,I received the pack unsealedWhy??Nd no return policyProduct seal is already torn,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61A5jgQybAL.jpg,https://images-na.ssl-images-amazon.com/images/I/61VJxpCNEwL.jpg"
97,97,B00EH9A0RI,Lacto Calamine Face Lotion for Oil Balance - Combination to Normal Skin - 120 ml,It's Working On My Oily FaceThanks Amazon,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71+x4T7uMLL.jpg,https://images-na.ssl-images-amazon.com/images/I/71p4GjF5G3L.jpg"
98,98,B00EH9A0RI,Lacto Calamine Face Lotion for Oil Balance - Combination to Normal Skin - 120 ml,Looking for moisturizer that gives matte look and keeps tzone oil free? This is the product for you guys. Can be used in winter and summer both. Enough moisture and light on skin. Using it 2 times a day with aroma magic neem and tea tree face wash. Amazing results. Skin feels soft and supple with matte look. Amazing product.NOTE: I used oily skin version for my Tzone Combination skin.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/614vi0kMzKL.jpg,https://images-na.ssl-images-amazon.com/images/I/71SVjk348zL.jpg"
99,99,B00EH9A0RI,Lacto Calamine Face Lotion for Oil Balance - Combination to Normal Skin - 120 ml,Very nice & genuine product at discount.Very happy with the Amazon service. Always keeps customer satisfaction ahead.Trust built successfully 😅🤝,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61dsE-OqnOL.jpg
100,100,B00EH9A0RI,Lacto Calamine Face Lotion for Oil Balance - Combination to Normal Skin - 120 ml,"I'm using it over 2-3 months. You can see a little bit difference, but not much. So take as average quality.",3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61cJ4tJ8wBL.jpg,https://images-na.ssl-images-amazon.com/images/I/71U01UK0rSL.jpg"
101,101,B00EH9A0RI,Lacto Calamine Face Lotion for Oil Balance - Combination to Normal Skin - 120 ml,I am really upset with amazon thid time ....its a fake product ...the colour and aroma was totally different from the one which i already have ... disgusting,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61TqkYQwS1L.jpg
102,102,B00EH9A0RI,Lacto Calamine Face Lotion for Oil Balance - Combination to Normal Skin - 120 ml,As you can see in the attached image. The product seal is broken. And was leaking.I suspect if it was adulteated or a fake product. Avoid this seller. As it is not returnable,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71Q5HFsoknL.jpg,https://images-na.ssl-images-amazon.com/images/I/71ZHinoihAL.jpg,https://images-na.ssl-images-amazon.com/images/I/71bnWoOovLL.jpg"
103,103,B00K3TXMGC,"Biotique Bio Wheat Germ FIRMING FACE and BODY NIGHT CREAM For Normal To Dry Skin, 50G","I bought this for rs156 . And quite frankly I wasn't hoping for much because of the cost and my other failures with biotque and other skin products.I bought this in November , as it was getting very cold and my skin was becoming drier everyday and rough. So decided to use this night cream.I have oily to normal combination skin and prone to acne. So was skeptical about this product as not very many skin products suit me.So I'm writing this review after using the product for a good two months . I've used it almost every night.  It's really good. Like the formulation is very light and keeps the skin hydrated. And in the morning the skin feels extremely soft. You just need a small amount and even after using it for 2 months  almost everyday, more than half is remaining. I'm quite happy with the product. And I'll reuse it obviously. Also I just use to to avoid dryness of the skin and make my skin smother.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61WXDQ-RknL.jpg,https://images-na.ssl-images-amazon.com/images/I/61jGusL1YiL.jpg,https://images-na.ssl-images-amazon.com/images/I/71YcCgfqBEL.jpg"
104,104,B00K3TXMGC,"Biotique Bio Wheat Germ FIRMING FACE and BODY NIGHT CREAM For Normal To Dry Skin, 50G","Unlike other creams, Himalaya Bio Wheat Germ is a quick absorbing & heavy cream. It's best suitable for dry & extra dry skin type. It's meant to be used at night. Using at day time while going outside may make your face look oily. This cream has light nice aroma which is soothing.People having oily skin & acne issues - stay away from this.I'm have a extra dry skin. I use this combo in winter: Ponds lite cream at day and Himalaya wheat germ cream at night.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71SteIswQgL.jpg,https://images-na.ssl-images-amazon.com/images/I/71UC69hP6mL.jpg,https://images-na.ssl-images-amazon.com/images/I/71XhR6zoArL.jpg,https://images-na.ssl-images-amazon.com/images/I/71rSiQrzgCL.jpg"
105,105,B00K3TXMGC,"Biotique Bio Wheat Germ FIRMING FACE and BODY NIGHT CREAM For Normal To Dry Skin, 50G",pathetic cream. It has burnt my skin in just 1st use. i recommend not to buy this. Moreover you dont even have a return policy on this. such hypocrites i tell u. it should be banned.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71fElD82kiL.jpg
106,106,B00K3TXMGC,"Biotique Bio Wheat Germ FIRMING FACE and BODY NIGHT CREAM For Normal To Dry Skin, 50G","Product arivied within 1 day, fast delivery, package is good no leakage seems nice. Just received, product review will be posted after 15 days use. Gave 4 star as we can observe details of experiry date intentionally scratched though it is mfdate is 06/19 and use before {.  Scratched}  years, this kind of mischievous behaviour will give wrong openion, better amazon look in to these things. Rest all ok product.",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71NL9owXSZL.jpg
107,107,B00K3TXMGC,"Biotique Bio Wheat Germ FIRMING FACE and BODY NIGHT CREAM For Normal To Dry Skin, 50G","I think this does some kind of work, because I can see my skin change in a good way. After rinsing it off in the morning, I feel like my skin has been repaired. But it's just been few days of using this product. It has a creamy texture, but I don't think it's oily at all, it sinks into the skin fast. Just it's smell in the first 15-20 seconds of applying it is strong and I don't really like it but the smell becomes mild after 20 secs.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61a2Bje3QfL.jpg,https://images-na.ssl-images-amazon.com/images/I/61gl94hWE6L.jpg,https://images-na.ssl-images-amazon.com/images/I/71B0357-O0L.jpg"
108,108,B00K3TXMGC,"Biotique Bio Wheat Germ FIRMING FACE and BODY NIGHT CREAM For Normal To Dry Skin, 50G",I'm using this cream since 1 n half year.. and now I'm totally addicted to it.. very gentle nourishing cream.. it will surely make your skin healthy and glowing... If you have a dry and unhealthy skin and you're trying to get rid of it so just go for it..,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71sSSNLQbCL.jpg
109,109,B00K3TXMGC,"Biotique Bio Wheat Germ FIRMING FACE and BODY NIGHT CREAM For Normal To Dry Skin, 50G",Got this for my mom and she is really happy using this night cream. It is very light and isn't sticky. Good product,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/51+f-cdaz9L.jpg,https://images-na.ssl-images-amazon.com/images/I/61khympjotL.jpg"
110,110,B00K3TXMGC,"Biotique Bio Wheat Germ FIRMING FACE and BODY NIGHT CREAM For Normal To Dry Skin, 50G","Cream is good, but if it contacted with eyes, eyes are burning. So biotique look into this matter. If we apply cream it will contact our eyes . So burning will happend.Your eye cream also do the same.",2.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71iXX5WdztL.jpg,https://images-na.ssl-images-amazon.com/images/I/71whBOJRvEL.jpg"
111,111,B00DRDZJAS,"Veet Silk & Fresh Hair Removal Cream, Normal Skin -100 g",They said its 2+1.But i got 2 and i empty pack.The product can't be returned.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71+5GvoFrZL.jpg
112,112,B00DRDZJAS,"Veet Silk & Fresh Hair Removal Cream, Normal Skin -100 g","50% air and 50% materials, chitting with customer. If possible return this product",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71JjWyEcaoL.jpg,https://images-na.ssl-images-amazon.com/images/I/71huueOK5OL.jpg,https://images-na.ssl-images-amazon.com/images/I/71sNOP7ZepL.jpg"
113,113,B00DRDZJAS,"Veet Silk & Fresh Hair Removal Cream, Normal Skin -100 g","I was sceptical about this one, since i knew that such products get spilled out easily while in transit. But to my surprise came this beautifully packed product. It's perfect as it should be.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71Sb4eJnc2L.jpg,https://images-na.ssl-images-amazon.com/images/I/71TkSs28c8L.jpg"
